page_sk,page_path,page_category,total_requests,unique_hosts,total_404,pct_404,total_bytes_sent,avg_response_time_ms,p95_response_time_ms,max_response_time_ms,slow_requests,pct_slow_requests,active_days
260,/Darwin/Home.aspx,Dynamic Page,2,2,0,0.00,0,860.50,1037.35,1057,0,0.00,2
261,/Darwin/Home.aspx,Dynamic Page,50,28,0,0.00,1105832,2071.96,2045.55,65412,1,2.00,36
262,/Darwin/Home.aspx,Dynamic Page,1,1,0,0.00,46179,660.00,660.00,660,0,0.00,1
263,/Darwin/Home.aspx/,Other,60,28,0,0.00,554989,868.50,1788.45,3348,0,0.00,57
264,/Darwin/Home.aspx+com.othermedia.webkit.exceptions.Resource,Other,1,1,1,100.00,1405,159.00,159.00,159,0,0.00,1
265,/Darwin/Home.aspxindex.html,Static Page,1,1,1,100.00,0,875.00,875.00,875,0,0.00,1
266,/Darwin/home.aspxl,Other,1,1,1,100.00,1429,30.00,30.00,30,0,0.00,1
267,/Darwin/Home.aspx/MyAccount.aspx,Dynamic Page,1,1,0,0.00,19703,251.00,251.00,251,0,0.00,1
268,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,159.00,159.00,159,0,0.00,1
269,/Darwin/Image.aspx,Dynamic Page,15,12,0,0.00,38299,197.87,365.20,445,0,0.00,13
270,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4193,166.00,166.00,166,0,0.00,1
271,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,144.00,144.00,144,0,0.00,1
272,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,139.00,139.00,139,0,0.00,1
273,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,139.00,139.00,139,0,0.00,1
274,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,208.00,208.00,208,0,0.00,1
275,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4170,500.00,500.00,500,0,0.00,1
276,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,262.00,262.00,262,0,0.00,1
277,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,202.00,202.00,202,0,0.00,1
278,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4170,96.00,96.00,96,0,0.00,1
279,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4193,167.00,167.00,167,0,0.00,1
280,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,521.00,521.00,521,0,0.00,1
281,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,144.00,144.00,144,0,0.00,1
282,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4248,259.00,259.00,259,0,0.00,1
283,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4194,168.00,168.00,168,0,0.00,1
284,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4194,177.00,177.00,177,0,0.00,1
285,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,104.00,104.00,104,0,0.00,1
286,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,388.00,388.00,388,0,0.00,1
287,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4170,181.00,181.00,181,0,0.00,1
288,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,388.00,388.00,388,0,0.00,1
289,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4169,170.00,170.00,170,0,0.00,1
290,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4170,209.00,209.00,209,0,0.00,1
291,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4322,331.00,331.00,331,0,0.00,1
292,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,98.00,98.00,98,0,0.00,1
293,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,417.00,417.00,417,0,0.00,1
294,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4169,159.00,159.00,159,0,0.00,1
295,/Darwin/Image.aspx,Dynamic Page,2,1,0,0.00,0,213.00,216.60,217,0,0.00,1
296,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4194,167.00,167.00,167,0,0.00,1
297,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4194,786.00,786.00,786,0,0.00,1
298,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4194,167.00,167.00,167,0,0.00,1
299,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4169,395.00,395.00,395,0,0.00,1
300,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4193,167.00,167.00,167,0,0.00,1
301,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4297,79.00,79.00,79,0,0.00,1
302,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,4217,232.00,237.60,238,0,0.00,3
303,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4151,153.00,153.00,153,0,0.00,1
304,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4151,369.00,369.00,369,0,0.00,1
305,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4327,229.00,229.00,229,0,0.00,1
306,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4261,200.00,200.00,200,0,0.00,1
307,/Darwin/Image.aspx,Dynamic Page,4,4,0,0.00,4247,220.25,248.70,252,0,0.00,4
308,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,100.00,100.00,100,0,0.00,1
309,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,155.00,155.00,155,0,0.00,1
310,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,178.00,178.00,178,0,0.00,1
311,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8650,122.50,163.45,168,0,0.00,2
312,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4259,354.00,354.00,354,0,0.00,1
313,/Darwin/Image.aspx,Dynamic Page,4,4,0,0.00,8490,287.00,392.45,416,0,0.00,4
314,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,131.00,131.00,131,0,0.00,1
315,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,125.00,125.00,125,0,0.00,1
316,/Darwin/Image.aspx,Dynamic Page,4,4,0,0.00,9698,283.75,657.80,743,0,0.00,4
317,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4727,204.00,204.00,204,0,0.00,1
318,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4779,127.00,127.00,127,0,0.00,1
319,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4705,99.00,99.00,99,0,0.00,1
320,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4705,59.00,59.00,59,0,0.00,1
321,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,247.00,247.00,247,0,0.00,1
322,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,321.00,321.00,321,0,0.00,1
323,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4705,160.00,160.00,160,0,0.00,1
324,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,143.00,143.00,143,0,0.00,1
325,/Darwin/Image.aspx,Dynamic Page,4,4,0,0.00,8848,171.75,248.90,254,0,0.00,4
326,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4319,95.00,95.00,95,0,0.00,1
327,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4319,95.00,95.00,95,0,0.00,1
328,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4319,99.00,99.00,99,0,0.00,1
329,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,168.00,168.00,168,0,0.00,1
330,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,361.00,361.00,361,0,0.00,1
331,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,395.00,395.00,395,0,0.00,1
332,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,274.00,274.00,274,0,0.00,1
333,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,234.00,234.00,234,0,0.00,1
334,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,401.00,401.00,401,0,0.00,1
335,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,236.00,236.00,236,0,0.00,1
336,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,400.00,400.00,400,0,0.00,1
337,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,188.00,188.00,188,0,0.00,1
338,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,137.00,137.00,137,0,0.00,1
339,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4523,83.00,83.00,83,0,0.00,1
340,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4456,45.00,45.00,45,0,0.00,1
341,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,4443,203.67,252.40,256,0,0.00,3
342,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,142.00,142.00,142,0,0.00,1
343,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,144.00,144.00,144,0,0.00,1
344,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4377,102.00,102.00,102,0,0.00,1
345,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4376,308.00,308.00,308,0,0.00,1
346,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4376,176.00,176.00,176,0,0.00,1
347,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4376,256.00,256.00,256,0,0.00,1
348,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,186.00,186.00,186,0,0.00,1
349,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4376,123.00,123.00,123,0,0.00,1
350,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4376,73.00,73.00,73,0,0.00,1
351,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4377,959.00,959.00,959,0,0.00,1
352,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,221.00,221.00,221,0,0.00,1
353,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,495.00,495.00,495,0,0.00,1
354,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,358.00,358.00,358,0,0.00,1
355,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,340.00,340.00,340,0,0.00,1
356,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,569.00,569.00,569,0,0.00,1
357,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,58.00,58.00,58,0,0.00,1
358,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4542,77.00,77.00,77,0,0.00,1
359,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4475,63.00,63.00,63,0,0.00,1
360,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4475,912.00,912.00,912,0,0.00,1
361,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,4462,583.00,880.90,914,0,0.00,2
362,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,256.00,256.00,256,0,0.00,1
363,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,1371.00,1371.00,1371,0,0.00,1
364,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4396,171.00,171.00,171,0,0.00,1
365,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4395,176.00,176.00,176,0,0.00,1
366,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4394,182.00,182.00,182,0,0.00,1
367,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,149.00,149.00,149,0,0.00,1
368,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4396,154.00,154.00,154,0,0.00,1
369,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,297.00,297.00,297,0,0.00,1
370,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4396,336.00,336.00,336,0,0.00,1
371,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,359.00,359.00,359,0,0.00,1
372,/Darwin/Image.aspx,Dynamic Page,2,1,0,0.00,0,183.50,199.25,201,0,0.00,1
373,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,199.00,199.00,199,0,0.00,1
374,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,193.00,193.00,193,0,0.00,1
375,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,159.00,159.00,159,0,0.00,1
376,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,157.00,157.00,157,0,0.00,1
377,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,224.00,224.00,224,0,0.00,1
378,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,778.00,778.00,778,0,0.00,1
379,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,254.00,254.00,254,0,0.00,1
380,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,77.00,77.00,77,0,0.00,1
381,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4455,227.00,227.00,227,0,0.00,1
382,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,4375,239.00,248.00,249,0,0.00,2
383,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,166.00,166.00,166,0,0.00,1
384,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,92.00,92.00,92,0,0.00,1
385,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,207.00,207.00,207,0,0.00,1
386,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4330,76.00,76.00,76,0,0.00,1
387,/Darwin/Image.aspx,Dynamic Page,5,5,0,0.00,4250,220.00,247.00,253,0,0.00,5
388,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,162.00,162.00,162,0,0.00,1
389,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,243.00,243.00,243,0,0.00,1
390,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,819.00,819.00,819,0,0.00,1
391,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8616,172.00,225.10,231,0,0.00,2
392,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4228,251.00,251.00,251,0,0.00,1
393,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,75.00,75.00,75,0,0.00,1
394,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,177.00,177.00,177,0,0.00,1
395,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,155.00,155.00,155,0,0.00,1
396,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,388.00,388.00,388,0,0.00,1
397,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8628,167.50,247.15,256,0,0.00,2
398,/Darwin/Image.aspx,Dynamic Page,6,6,0,0.00,16936,213.50,369.25,407,0,0.00,6
399,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,192.00,192.00,192,0,0.00,1
400,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4168,149.00,149.00,149,0,0.00,1
401,/Darwin/Image.aspx,Dynamic Page,5,5,0,0.00,0,241.00,331.00,356,0,0.00,5
402,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,34.00,34.00,34,0,0.00,1
403,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4386,79.00,79.00,79,0,0.00,1
404,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,421.00,421.00,421,0,0.00,1
405,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,53.00,53.00,53,0,0.00,1
406,/Darwin/Image.aspx,Dynamic Page,2,1,0,0.00,8290,107.00,116.90,118,0,0.00,2
407,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4144,99.00,99.00,99,0,0.00,1
408,/Darwin/Image.aspx,Dynamic Page,4,4,0,0.00,16732,177.25,268.10,272,0,0.00,4
409,/Darwin/Image.aspx,Dynamic Page,2,1,0,0.00,8490,114.00,128.40,130,0,0.00,2
410,/Darwin/Image.aspx,Dynamic Page,2,1,0,0.00,4145,241.00,241.00,241,0,0.00,1
411,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8370,233.50,235.75,236,0,0.00,2
412,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,12513,245.00,260.20,262,0,0.00,3
413,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4145,231.00,231.00,231,0,0.00,1
414,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4224,247.00,247.00,247,0,0.00,1
415,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8370,88.00,92.50,93,0,0.00,2
416,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4078,581.00,581.00,581,0,0.00,1
417,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8370,155.50,223.45,231,0,0.00,2
418,/Darwin/Image.aspx,Dynamic Page,2,1,0,0.00,4146,238.00,238.00,238,0,0.00,1
419,/Darwin/Image.aspx,Dynamic Page,5,4,0,0.00,20886,168.20,359.60,402,0,0.00,5
420,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8370,184.50,243.45,250,0,0.00,2
421,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4224,77.00,77.00,77,0,0.00,1
422,/Darwin/Image.aspx,Dynamic Page,4,3,0,0.00,12516,254.25,337.00,337,0,0.00,3
423,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4146,252.00,252.00,252,0,0.00,1
424,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4146,96.00,96.00,96,0,0.00,1
425,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4146,243.00,243.00,243,0,0.00,1
426,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8370,321.00,400.20,409,0,0.00,2
427,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,12516,133.00,213.80,227,0,0.00,3
428,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4157,123.00,123.00,123,0,0.00,1
429,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,12516,137.67,211.10,224,0,0.00,3
430,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8370,255.50,257.75,258,0,0.00,2
431,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8370,247.00,398.20,415,0,0.00,2
432,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4224,251.00,251.00,251,0,0.00,1
433,/Darwin/Image.aspx,Dynamic Page,2,1,0,0.00,4146,265.00,265.00,265,0,0.00,1
434,/Darwin/Image.aspx,Dynamic Page,2,1,0,0.00,4246,259.00,259.00,259,0,0.00,1
435,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,12438,257.00,392.50,406,0,0.00,3
436,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4080,263.00,263.00,263,0,0.00,1
437,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,12438,258.00,398.50,413,0,0.00,3
438,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8370,180.00,270.90,281,0,0.00,2
439,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4146,275.00,275.00,275,0,0.00,1
440,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4146,245.00,245.00,245,0,0.00,1
441,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4157,111.00,111.00,111,0,0.00,1
442,/Darwin/Image.aspx,Dynamic Page,4,4,0,0.00,16662,308.50,467.60,503,0,0.00,4
443,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4080,228.00,228.00,228,0,0.00,1
444,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8292,163.50,222.45,229,0,0.00,2
445,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4146,68.00,68.00,68,0,0.00,1
446,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,389.00,389.00,389,0,0.00,1
447,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,8648,280.67,368.50,383,0,0.00,3
448,/Darwin/Image.aspx,Dynamic Page,4,3,0,0.00,12933,309.50,381.70,394,0,0.00,3
449,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4285,232.00,232.00,232,0,0.00,1
450,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4363,394.00,394.00,394,0,0.00,1
451,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,12933,297.67,372.30,385,0,0.00,3
452,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,8570,519.33,932.60,1001,0,0.00,3
453,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,0,325.00,377.20,383,0,0.00,2
454,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4296,208.00,208.00,208,0,0.00,1
455,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,269.00,269.00,269,0,0.00,1
456,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4363,398.00,398.00,398,0,0.00,1
457,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4285,366.00,366.00,366,0,0.00,1
458,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,8648,186.67,262.80,273,0,0.00,3
459,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,232.00,232.00,232,0,0.00,1
460,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,381.00,381.00,381,0,0.00,1
461,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,4363,350.00,392.50,393,0,0.00,3
462,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,0,327.00,380.10,386,0,0.00,2
463,/Darwin/Image.aspx,Dynamic Page,2,1,0,0.00,8570,93.00,93.90,94,0,0.00,2
464,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4285,94.00,94.00,94,0,0.00,1
465,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4285,241.00,241.00,241,0,0.00,1
466,/Darwin/Image.aspx,Dynamic Page,3,2,0,0.00,12855,182.00,228.40,229,0,0.00,3
467,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,110.00,110.00,110,0,0.00,1
468,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,4363,170.00,239.30,247,0,0.00,2
469,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4219,1119.00,1119.00,1119,0,0.00,1
470,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4286,89.00,89.00,89,0,0.00,1
471,/Darwin/Image.aspx,Dynamic Page,4,3,0,0.00,13092,164.00,346.60,391,0,0.00,4
472,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,249.00,249.00,249,0,0.00,1
473,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4298,181.00,181.00,181,0,0.00,1
474,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,4364,343.33,385.00,386,0,0.00,3
475,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8650,180.50,240.35,247,0,0.00,2
476,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,97.00,97.00,97,0,0.00,1
477,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,367.00,367.00,367,0,0.00,1
478,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,4364,301.50,365.85,373,0,0.00,2
479,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,8572,289.33,373.20,385,0,0.00,3
480,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,12936,188.33,243.80,246,0,0.00,3
481,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4364,394.00,394.00,394,0,0.00,1
482,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4286,260.00,260.00,260,0,0.00,1
483,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,13014,194.67,258.60,259,0,0.00,3
484,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,4364,228.50,363.05,378,0,0.00,2
485,/Darwin/Image.aspx,Dynamic Page,4,4,0,0.00,12936,237.25,350.90,368,0,0.00,4
486,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8650,170.00,253.70,263,0,0.00,2
487,/Darwin/Image.aspx,Dynamic Page,6,5,0,0.00,21586,196.17,356.75,388,0,0.00,6
488,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,4364,164.50,242.35,251,0,0.00,2
489,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4296,302.00,302.00,302,0,0.00,1
490,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,223.00,223.00,223,0,0.00,1
491,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,212.00,212.00,212,0,0.00,1
492,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,4364,241.00,372.40,387,0,0.00,2
493,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4220,172.00,172.00,172,0,0.00,1
494,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,0,324.50,378.95,385,0,0.00,2
495,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,269.00,269.00,269,0,0.00,1
496,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4286,100.00,100.00,100,0,0.00,1
497,/Darwin/Image.aspx,Dynamic Page,6,5,0,0.00,17300,212.00,340.50,374,0,0.00,5
498,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4364,98.00,98.00,98,0,0.00,1
499,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8650,91.50,93.75,94,0,0.00,2
500,/Darwin/Image.aspx,Dynamic Page,3,3,0,0.00,8650,184.33,230.70,231,0,0.00,3
501,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4364,246.00,246.00,246,0,0.00,1
502,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,746.00,746.00,746,0,0.00,1
503,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,0,311.00,366.80,373,0,0.00,2
504,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,0,246.00,270.30,273,0,0.00,2
505,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4364,398.00,398.00,398,0,0.00,1
506,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,398.00,398.00,398,0,0.00,1
507,/Darwin/Image.aspx,Dynamic Page,4,4,0,0.00,17222,277.25,372.65,392,0,0.00,4
508,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,401.00,401.00,401,0,0.00,1
509,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4364,99.00,99.00,99,0,0.00,1
510,/Darwin/Image.aspx,Dynamic Page,5,5,0,0.00,21508,220.20,271.20,274,0,0.00,4
511,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,0,261.00,261.00,261,0,0.00,1
512,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4364,387.00,387.00,387,0,0.00,1
513,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,4364,221.50,349.75,364,0,0.00,2
514,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,8728,173.00,244.10,252,0,0.00,2
515,/Darwin/Image.aspx,Dynamic Page,1,1,0,0.00,4286,214.00,214.00,214,0,0.00,1
516,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,0,320.50,367.75,373,0,0.00,2
517,/Darwin/Image.aspx,Dynamic Page,2,2,0,0.00,4364,305.50,368.95,376,0,0.00,2
