date_sk,date,day_name,hour,time_band,total_requests,unique_pages,unique_hosts,total_404,pct_404,avg_response_time_ms,p95_response_time_ms,total_bytes_sent,crawler_requests,pct_crawler,slow_requests,pct_slow_requests
20100106,2010-01-06,Wednesday,17,Afternoon,51,44,5,5,9.80,584.67,1149.50,0,20,39.22,0,0.00
20100106,2010-01-06,Wednesday,18,Evening,44,44,6,2,4.55,601.41,1340.25,0,28,63.64,0,0.00
20100106,2010-01-06,Wednesday,19,Evening,56,50,5,5,8.93,329.18,651.25,0,35,62.50,0,0.00
20100106,2010-01-06,Wednesday,20,Evening,1255,732,9,44,3.51,379.30,529.00,0,26,2.07,0,0.00
20100106,2010-01-06,Wednesday,21,Evening,266,253,6,11,4.14,384.73,860.00,0,29,10.90,0,0.00
20100106,2010-01-06,Wednesday,22,Evening,31,31,4,0,0.00,426.61,638.50,0,27,87.10,0,0.00
20100106,2010-01-06,Wednesday,23,Evening,74,56,7,7,9.46,374.04,765.40,0,38,51.35,0,0.00
20100112,2010-01-12,Tuesday,0,Early Morning,99,93,9,5,5.05,518.57,856.10,0,93,93.94,0,0.00
20100112,2010-01-12,Tuesday,1,Early Morning,96,96,4,1,1.04,561.04,902.50,0,96,100.00,0,0.00
20100112,2010-01-12,Tuesday,2,Early Morning,100,100,5,1,1.00,506.77,632.25,0,99,99.00,0,0.00
20100112,2010-01-12,Tuesday,3,Early Morning,76,75,3,1,1.32,518.33,706.50,0,76,100.00,0,0.00
20100112,2010-01-12,Tuesday,4,Early Morning,75,75,4,0,0.00,528.77,632.00,0,75,100.00,0,0.00
20100112,2010-01-12,Tuesday,5,Early Morning,69,69,6,2,2.90,491.36,633.60,0,68,98.55,0,0.00
20100112,2010-01-12,Tuesday,6,Morning,65,65,5,0,0.00,446.89,633.80,0,64,98.46,0,0.00
20100112,2010-01-12,Tuesday,7,Morning,169,134,5,5,2.96,402.25,779.80,0,111,65.68,0,0.00
20100112,2010-01-12,Tuesday,8,Morning,264,209,9,21,7.95,1771.52,1195.45,0,71,26.89,5,1.89
20100112,2010-01-12,Tuesday,9,Morning,140,136,6,5,3.57,406.47,622.05,0,123,87.86,0,0.00
20100112,2010-01-12,Tuesday,10,Morning,144,114,10,10,6.94,367.15,623.00,0,94,65.28,0,0.00
20100112,2010-01-12,Tuesday,11,Morning,146,142,30,6,4.11,483.79,917.00,0,106,72.60,0,0.00
20100112,2010-01-12,Tuesday,12,Afternoon,154,151,29,2,1.30,652.31,1965.65,0,112,72.73,1,0.65
20100112,2010-01-12,Tuesday,13,Afternoon,134,131,28,3,2.24,594.22,634.70,0,88,65.67,1,0.75
20100112,2010-01-12,Tuesday,14,Afternoon,257,153,30,25,9.73,335.68,629.00,0,77,29.96,0,0.00
20100112,2010-01-12,Tuesday,15,Afternoon,183,180,25,3,1.64,401.38,623.90,0,134,73.22,0,0.00
20100112,2010-01-12,Tuesday,16,Afternoon,144,143,25,3,2.08,454.51,628.85,0,105,72.92,0,0.00
20100112,2010-01-12,Tuesday,17,Afternoon,423,272,30,7,1.65,304.88,598.90,0,368,87.00,0,0.00
20100112,2010-01-12,Tuesday,18,Evening,628,374,28,4,0.64,243.40,594.00,0,564,89.81,0,0.00
20100112,2010-01-12,Tuesday,19,Evening,958,369,30,9,0.94,281.61,628.00,0,858,89.56,2,0.21
20100112,2010-01-12,Tuesday,20,Evening,1126,328,12,18,1.60,224.61,592.00,0,1078,95.74,0,0.00
20100112,2010-01-12,Tuesday,21,Evening,1378,392,10,20,1.45,218.77,591.00,0,1304,94.63,0,0.00
20100112,2010-01-12,Tuesday,22,Evening,135,127,5,3,2.22,610.96,1234.20,0,120,88.89,0,0.00
20100112,2010-01-12,Tuesday,23,Evening,121,114,8,7,5.79,570.96,636.00,0,99,81.82,1,0.83
20100113,2010-01-13,Wednesday,0,Early Morning,116,112,4,5,4.31,726.36,1593.25,0,100,86.21,3,2.59
20100113,2010-01-13,Wednesday,1,Early Morning,81,79,5,0,0.00,658.74,1550.00,0,81,100.00,0,0.00
20100113,2010-01-13,Wednesday,2,Early Morning,150,148,7,3,2.00,442.75,1010.60,0,85,56.67,0,0.00
20100113,2010-01-13,Wednesday,3,Early Morning,47,47,3,0,0.00,678.81,1664.70,0,47,100.00,0,0.00
20100113,2010-01-13,Wednesday,4,Early Morning,43,42,3,1,2.33,572.77,1086.30,0,43,100.00,0,0.00
20100113,2010-01-13,Wednesday,5,Early Morning,151,149,6,4,2.65,466.35,1276.00,0,135,89.40,0,0.00
20100113,2010-01-13,Wednesday,6,Morning,59,58,5,3,5.08,629.32,1653.70,0,44,74.58,0,0.00
20100113,2010-01-13,Wednesday,7,Morning,95,93,4,1,1.05,558.79,1181.20,0,95,100.00,0,0.00
